Make,Model,Total_Accidents,Mean_Severity,Fatal_Rate,Mean_Damage,Norm_Mean_Severity,Norm_Fatal_Rate,Norm_Mean_Damage,Composite_Risk,Fatal_Rate_Pct,Composite_Risk_r,Make_Model
Bell,412,35,4.914285714285715,0.34285714285714286,2.0285714285714285,0.08431576754842743,0.5142857142857143,0.6122448979591836,0.4036154599311084,34.29,0.404,Bell 412
Bell,430,15,3.6666666666666665,0.3333333333333333,2.2,0.06248698187877525,0.5,0.7142857142857143,0.42559089872149647,33.33,0.426,Bell 430
Bell,47D1,50,1.26,0.12,2.18,0.020379087690064572,0.18,0.7023809523809524,0.30092001335700563,12.0,0.301,Bell 47D1
Bell,47G,100,1.31,0.13,2.14,0.02125390543636742,0.195,0.6785714285714286,0.29827511133593204,13.0,0.298,Bell 47G
Bell,47G-2,84,0.8809523809523809,0.09523809523809523,2.25,0.013747136013330555,0.14285714285714285,0.744047619047619,0.3002172993060308,9.52,0.3,Bell 47G-2
Bell,47G-2A,24,0.5,0.041666666666666664,2.125,0.007081857946261196,0.0625,0.6696428571428571,0.2464082383630394,4.17,0.246,Bell 47G-2A
Bell,47G-3B,15,1.0,0.0,2.2,0.01583003540928973,0.0,0.7142857142857143,0.24337191656500134,0.0,0.243,Bell 47G-3B
Bell,47G-3B-1,67,1.1791044776119404,0.08955223880597014,2.208955223880597,0.01896371091843428,0.13432835820895522,0.7196162046908315,0.29096942460607367,8.96,0.291,Bell 47G-3B-1
Bell,47G-3B-2,15,0.8666666666666667,0.06666666666666667,2.066666666666667,0.013497188085815456,0.1,0.634920634920635,0.24947260766881682,6.67,0.249,Bell 47G-3B-2
Bell,47G-3B1,19,2.473684210526316,0.2631578947368421,2.1578947368421053,0.04161413740558436,0.39473684210526316,0.6892230576441103,0.3751913457183193,26.32,0.375,Bell 47G-3B1
Bell,47G-4A,28,1.0714285714285714,0.14285714285714285,2.2142857142857144,0.017079775046865236,0.21428571428571427,0.7227891156462585,0.318051534992946,14.29,0.318,Bell 47G-4A
Bell,47G-5,36,0.9444444444444444,0.1111111111111111,2.1666666666666665,0.014858015691175449,0.16666666666666666,0.6944444444444443,0.2919897089340955,11.11,0.292,Bell 47G-5
Bell,47G-5A,18,1.0555555555555556,0.1111111111111111,2.2777777777777777,0.016802055127404014,0.16666666666666666,0.7605820105820105,0.31468357745869374,11.11,0.315,Bell 47G-5A
Bell,47G2,29,1.103448275862069,0.10344827586206896,2.1724137931034484,0.01764000316026115,0.15517241379310345,0.6978653530377669,0.29022592333037717,10.34,0.29,Bell 47G2
Bell,47G3B1,15,0.6,0.0,2.0,0.008831493438866902,0.0,0.5952380952380952,0.2013565295589874,0.0,0.201,Bell 47G3B1
Bell,OH-58A,33,1.2121212121212122,0.09090909090909091,2.1515151515151514,0.0195413834239079,0.13636363636363638,0.6854256854256853,0.2804435684044098,9.09,0.28,Bell OH-58A
Bell,OH-58C,20,1.65,0.2,2.15,0.027202666111226823,0.30000000000000004,0.6845238095238094,0.3372421585450121,20.0,0.337,Bell OH-58C
Bell,UH-1B,56,2.8035714285714284,0.2857142857142857,2.357142857142857,0.04738596125807123,0.42857142857142855,0.8078231292517006,0.42792683969373346,28.57,0.428,Bell UH-1B
Bell,UH-1H,42,5.9523809523809526,0.4523809523809524,2.357142857142857,0.10247865028119142,0.6785714285714286,0.8078231292517006,0.5296244027014402,45.24,0.53,Bell UH-1H
Bellanca,17-30,47,2.106382978723404,0.19148936170212766,2.2127659574468086,0.035187704689182656,0.2872340425531915,0.7218844984802432,0.3481020819075391,19.15,0.348,Bellanca 17-30
Bellanca,17-30A,131,2.2442748091603053,0.24427480916030533,2.282442748091603,0.03760030909591036,0.366412213740458,0.763358778625954,0.38912376715410746,24.43,0.389,Bellanca 17-30A
Bellanca,17-31A,17,4.0,0.4117647058823529,2.411764705882353,0.06831910018746094,0.6176470588235294,0.8403361344537813,0.5087674311549238,41.18,0.509,Bellanca 17-31A
Bellanca,17-31ATC,23,2.739130434782609,0.34782608695652173,2.217391304347826,0.046258478758954204,0.5217391304347826,0.7246376811594203,0.43087843011771904,34.78,0.431,Bellanca 17-31ATC
Bellanca,7ECA,122,1.1311475409836065,0.13114754098360656,2.122950819672131,0.01812463933401853,0.19672131147540986,0.6684231069476969,0.2944230192523751,13.11,0.294,Bellanca 7ECA
Bellanca,7GCAA,33,1.3333333333333333,0.21212121212121213,2.242424242424242,0.021662153717975422,0.31818181818181823,0.7395382395382394,0.35979407047934436,21.21,0.36,Bellanca 7GCAA
Bellanca,7GCBC,187,1.2780748663101604,0.1711229946524064,2.1176470588235294,0.02069533196626817,0.25668449197860965,0.665266106442577,0.3142153101291516,17.11,0.314,Bellanca 7GCBC
Bellanca,7KCAB,67,1.2388059701492538,0.1791044776119403,2.2388059701492535,0.020008269421482466,0.26865671641791045,0.7373845060412223,0.34201649729353845,17.91,0.342,Bellanca 7KCAB
Bellanca,8GCBC,117,1.1111111111111112,0.15384615384615385,2.1709401709401708,0.017774074845518295,0.23076923076923078,0.6969881969881968,0.3151771675343153,15.38,0.315,Bellanca 8GCBC
Bellanca,8KCAB,121,1.9421487603305785,0.34710743801652894,2.3057851239669422,0.03231420451317821,0.5206611570247934,0.7772530499803227,0.4434094705060982,34.71,0.443,Bellanca 8KCAB
Boeing,717-200,20,1.45,0.0,1.25,0.023703395126015415,0.0,0.1488095238095238,0.05750430631184641,0.0,0.058,Boeing 717-200
Boeing,727,27,10.222222222222221,0.14814814814814814,1.4074074074074074,0.1771853086162605,0.2222222222222222,0.24250440917107582,0.21397064666985285,14.81,0.214,Boeing 727
Boeing,727-200,43,5.232558139534884,0.023255813953488372,1.255813953488372,0.08988437486376386,0.03488372093023256,0.15227021040974528,0.0923461020679139,2.33,0.092,Boeing 727-200
Boeing,727-223,18,28.38888888888889,0.05555555555555555,1.1666666666666667,0.49503575643963066,0.08333333333333333,0.09920634920634924,0.22585847965977104,5.56,0.226,Boeing 727-223
Boeing,727-232,19,8.947368421052632,0.05263157894736842,1.4210526315789473,0.15488001403216436,0.07894736842105263,0.2506265664160401,0.1614846496230857,5.26,0.161,Boeing 727-232
Boeing,737,489,10.042944785276074,0.032719836400818,1.2024539877300613,0.17404860694921687,0.049079754601227,0.12050832602979837,0.11454556252674741,3.27,0.115,Boeing 737
Boeing,737 7H4,16,17.75,0.0625,1.25,0.3088939804207457,0.09375,0.1488095238095238,0.18381783474342317,6.25,0.184,Boeing 737 7H4
Boeing,737-200,53,55.924528301886795,0.20754716981132076,1.6603773584905661,0.9768090767253678,0.3113207547169812,0.39308176100628933,0.560403864149546,20.75,0.56,Boeing 737-200
Boeing,737-222,15,20.933333333333334,0.06666666666666667,1.4,0.36459071026869405,0.1,0.23809523809523803,0.23422864945464403,6.67,0.234,Boeing 737-222
Boeing,737-300,51,13.490196078431373,0.0784313725490196,1.4313725490196079,0.2343629390935712,0.11764705882352941,0.2567693744164332,0.2029264574445113,7.84,0.203,Boeing 737-300
Boeing,737-400,30,20.066666666666666,0.16666666666666666,1.5666666666666667,0.3494272026661112,0.25,0.33730158730158727,0.3122429299892328,16.67,0.312,Boeing 737-400
Boeing,737-7H4,19,0.8947368421052632,0.0,1.105263157894737,0.01398831383812583,0.0,0.06265664160401008,0.02554831848071197,0.0,0.026,Boeing 737-7H4
Boeing,737-800,33,14.181818181818182,0.030303030303030304,1.2424242424242424,0.24646380488913294,0.045454545454545456,0.1443001443001443,0.14540616488127422,3.03,0.145,Boeing 737-800
Boeing,747,85,2.0941176470588236,0.023529411764705882,1.188235294117647,0.03497310609309335,0.03529411764705882,0.11204481792717086,0.060770680555774344,2.35,0.061,Boeing 747
Boeing,747-200,18,36.333333333333336,0.1111111111111111,1.5,0.6340345761299729,0.16666666666666666,0.2976190476190476,0.36610676347189575,11.11,0.366,Boeing 747-200
Boeing,747-400,29,12.96551724137931,0.034482758620689655,1.4137931034482758,0.22518297193831743,0.05172413793103448,0.24630541871921177,0.1744041761961879,3.45,0.174,Boeing 747-400
Boeing,757,59,3.864406779661017,0.01694915254237288,1.271186440677966,0.06594671307884303,0.025423728813559324,0.16142050040355121,0.08426364743198451,1.69,0.084,Boeing 757
Boeing,757-200,21,38.666666666666664,0.14285714285714285,1.3333333333333333,0.6748594042907727,0.21428571428571427,0.19841269841269835,0.3625192723297284,14.29,0.363,Boeing 757-200
Boeing,757-222,21,0.8095238095238095,0.047619047619047616,1.1904761904761905,0.012497396375755051,0.07142857142857142,0.11337868480725621,0.06576821753719424,4.76,0.066,Boeing 757-222
Boeing,757-232,24,2.625,0.0,1.2083333333333333,0.04426161216413247,0.0,0.12400793650793646,0.056089849557356304,0.0,0.056,Boeing 757-232
Boeing,767,68,9.352941176470589,0.029411764705882353,1.2794117647058822,0.16197605890929587,0.04411764705882353,0.16631652661064417,0.1241367441929212,2.94,0.124,Boeing 767
Boeing,767-300,15,1.4,0.0,1.3333333333333333,0.022828577379712556,0.0,0.19841269841269835,0.07374709193080363,0.0,0.074,Boeing 767-300
Boeing,777,95,0.8105263157894737,0.0,1.1263157894736842,0.012514936581194706,0.0,0.075187969924812,0.029234302168668902,0.0,0.029,Boeing 777
Boeing,787,26,0.5,0.0,1.0769230769230769,0.007081857946261196,0.0,0.04578754578754575,0.01762313457793565,0.0,0.018,Boeing 787
Boeing,A75,26,1.3846153846153846,0.15384615384615385,2.269230769230769,0.022559402688542448,0.23076923076923078,0.7554945054945054,0.3362743796507595,15.38,0.336,Boeing A75
Boeing,A75N1,107,0.8785046728971962,0.06542056074766354,2.0093457943925235,0.013704310044441675,0.09813084112149532,0.6008010680907877,0.23754540641890823,6.54,0.238,Boeing A75N1
Boeing,A75N1(PT17),32,0.8125,0.0625,1.9375,0.01254946886065403,0.09375,0.5580357142857142,0.2214450610487894,6.25,0.221,Boeing A75N1(PT17)
Boeing,B75N1,45,0.8,0.06666666666666667,2.022222222222222,0.012330764424078319,0.1,0.6084656084656084,0.24026545762989557,6.67,0.24,Boeing B75N1
Boeing,E75,37,0.4864864864864865,0.05405405405405406,2.135135135135135,0.006845420717530695,0.08108108108108109,0.6756756756756755,0.2545340591580958,5.41,0.255,Boeing E75
Bombardier Inc,CL-600-2B19,18,0.3888888888888889,0.0,1.2777777777777777,0.005137818510032632,0.0,0.16534391534391527,0.056827244617982636,0.0,0.057,Bombardier Inc CL-600-2B19
Brantly Helicopter,B-2B,20,0.45,0.05,2.15,0.006207040199958342,0.07500000000000001,0.6845238095238094,0.25524361657458927,5.0,0.255,Brantly Helicopter B-2B
Burkhart Grob,G103,15,0.4,0.0,2.0,0.005332222453655489,0.0,0.5952380952380952,0.20019010589725025,0.0,0.2,Burkhart Grob G103
Canadair,CL-600-2B19,16,3.625,0.0625,1.4375,0.06175796709018954,0.09375,0.26041666666666663,0.13864154458561873,6.25,0.139,Canadair CL-600-2B19
Cessna,120,159,0.8113207547169812,0.07547169811320754,2.1132075471698113,0.012528836366637455,0.11320754716981132,0.6626235399820305,0.2627866411728264,7.55,0.263,Cessna 120
Cessna,140,401,0.8154613466334164,0.07481296758104738,2.0623441396508726,0.012601281632411369,0.11221945137157108,0.6323477021731384,0.25238947839237363,7.48,0.252,Cessna 140
Cessna,140A,39,0.9230769230769231,0.1282051282051282,2.0256410256410255,0.014484161953439188,0.1923076923076923,0.6105006105006104,0.2724308215872473,12.82,0.272,Cessna 140A
Cessna,150,829,0.9903498190591074,0.10735826296743065,2.1314837153196624,0.0156611924184472,0.16103739445114598,0.6735022114997989,0.2834002661231307,10.74,0.283,Cessna 150
Cessna,150A,18,1.3333333333333333,0.1111111111111111,2.111111111111111,0.021662153717975422,0.16666666666666666,0.6613756613756614,0.28323482725343446,11.11,0.283,Cessna 150A
Cessna,150B,21,1.1428571428571428,0.14285714285714285,2.1904761904761907,0.01832951468444074,0.21428571428571427,0.7086167800453516,0.31374400300516886,14.29,0.314,Cessna 150B
Cessna,150C,32,0.75,0.0625,2.125,0.011455946677775464,0.09375,0.6696428571428571,0.2582829346068775,6.25,0.258,Cessna 150C
Cessna,150D,50,0.94,0.1,2.12,0.014780254113726306,0.15000000000000002,0.6666666666666666,0.2771489735934643,10.0,0.277,Cessna 150D
Cessna,150E,67,1.2686567164179106,0.13432835820895522,2.2388059701492535,0.02053054867300656,0.20149253731343283,0.7373845060412223,0.3198025306758872,13.43,0.32,Cessna 150E
Cessna,150F,264,1.3143939393939394,0.17045454545454544,2.1704545454545454,0.02133078335952737,0.2556818181818182,0.6966991341991341,0.32457057858015986,17.05,0.325,Cessna 150F
Cessna,150G,242,1.2685950413223142,0.1446280991735537,2.165289256198347,0.020529469583643906,0.21694214876033058,0.6936245572609208,0.3103653918682984,14.46,0.31,Cessna 150G
Cessna,150H,245,1.3020408163265307,0.12653061224489795,2.163265306122449,0.021114648733894723,0.18979591836734694,0.6924198250728864,0.3011101307247093,12.65,0.301,Cessna 150H
Cessna,150J,226,1.3495575221238938,0.168141592920354,2.1814159292035398,0.02194601788344242,0.25221238938053103,0.7032237673830594,0.3257940582156776,16.81,0.326,Cessna 150J
Cessna,150K,108,0.9814814814814815,0.10185185185185185,2.1574074074074074,0.015506028836584971,0.1527777777777778,0.6889329805996472,0.28573892907133663,10.19,0.286,Cessna 150K
Cessna,150L,460,1.4630434782608697,0.17391304347826086,2.1934782608695653,0.0239316084511379,0.2608695652173913,0.7104037267080745,0.3317349667922012,17.39,0.332,Cessna 150L
Cessna,150M,585,1.017094017094017,0.11452991452991453,2.1452991452991452,0.01612911839947874,0.1717948717948718,0.6817256817256816,0.28988322397334404,11.45,0.29,Cessna 150M
Cessna,152,2366,0.8431952662721893,0.10566356720202874,2.135672020287405,0.013086524133902084,0.1584953508030431,0.6759952501710744,0.2825257083693399,10.57,0.283,Cessna 152
Cessna,152 II,19,0.7894736842105263,0.10526315789473684,2.1578947368421053,0.012146592266961928,0.15789473684210525,0.6892230576441103,0.2864214622510592,10.53,0.286,Cessna 152 II
Cessna,152II,38,0.6842105263157895,0.02631578947368421,2.1842105263157894,0.010304870695798024,0.039473684210526314,0.7048872180451127,0.251555257650479,2.63,0.252,Cessna 152II
Cessna,170,159,0.9056603773584906,0.06289308176100629,2.0943396226415096,0.014179435887963592,0.09433962264150944,0.651392632524708,0.2533038970180604,6.29,0.253,Cessna 170
Cessna,170A,141,1.1631205673758864,0.12056737588652482,2.099290780141844,0.018684050751838044,0.18085106382978725,0.6543397500844308,0.2846249548886854,12.06,0.285,Cessna 170A
Cessna,170B,389,0.8560411311053985,0.08483290488431877,2.0874035989717226,0.013311279944356066,0.12724935732647816,0.6472640470069777,0.262608228092604,8.48,0.263,Cessna 170B
Cessna,172,1753,1.2589845978322876,0.12036508841985168,2.09811751283514,0.020361321853345583,0.18054763262977752,0.6536413766875833,0.28485011039023544,12.04,0.285,Cessna 172
Cessna,172 M,26,1.0384615384615385,0.07692307692307693,2.1538461538461537,0.016502972137215004,0.11538461538461539,0.6868131868131867,0.27290025811167234,7.69,0.273,Cessna 172 M
Cessna,172A,64,1.4375,0.140625,2.21875,0.0234846906894397,0.2109375,0.7254464285714285,0.3199562064202894,14.06,0.32,Cessna 172A
Cessna,172B,69,1.3043478260869565,0.10144927536231885,2.0869565217391304,0.02115501299548101,0.15217391304347827,0.6469979296066252,0.2734422852151948,10.14,0.273,Cessna 172B
Cessna,172C,47,1.9574468085106382,0.2127659574468085,2.2127659574468086,0.03258186459381246,0.3191489361702128,0.7218844984802432,0.35787176641475615,21.28,0.358,Cessna 172C
Cessna,172D,79,1.4556962025316456,0.1518987341772152,2.1139240506329116,0.02380305790723979,0.2278481012658228,0.6630500301386377,0.30490039643723343,15.19,0.305,Cessna 172D
Cessna,172E,102,1.5490196078431373,0.11764705882352941,2.156862745098039,0.02543587732947793,0.17647058823529413,0.6886087768440708,0.296838414136281,11.76,0.297,Cessna 172E
Cessna,172F,129,1.4108527131782946,0.14728682170542637,2.124031007751938,0.0230184603013907,0.22093023255813957,0.6690660760428203,0.30433825630078354,14.73,0.304,Cessna 172F
Cessna,172G,136,1.4485294117647058,0.125,2.1838235294117645,0.023677665192300624,0.1875,0.7046568627450979,0.3052781759791328,12.5,0.305,Cessna 172G
Cessna,172H,173,1.6416184971098267,0.15028901734104047,2.1502890173410405,0.027056020361846584,0.22543352601156072,0.6846958436553812,0.3123951300095962,15.03,0.312,Cessna 172H
Cessna,172I,54,1.8148148148148149,0.18518518518518517,2.0925925925925926,0.030086324608299197,0.2777777777777778,0.6503527336860669,0.319405612024048,18.52,0.319,Cessna 172I
Cessna,172K,222,1.6126126126126126,0.16216216216216217,2.184684684684685,0.026548523111739105,0.24324324324324326,0.7051694551694552,0.3249870738414792,16.22,0.325,Cessna 172K
Cessna,172L,153,1.477124183006536,0.16339869281045752,2.1372549019607843,0.024177969458977093,0.2450980392156863,0.6769374416433239,0.3154044834393291,16.34,0.315,Cessna 172L
Cessna,172M,798,1.6541353383458646,0.16541353383458646,2.1654135338345863,0.02727501945866541,0.24812030075187969,0.6936985320443966,0.32303128408498055,16.54,0.323,Cessna 172M
Cessna,172N,1163,1.7515047291487533,0.17454858125537404,2.187446259673259,0.02897862887908671,0.2618228718830611,0.7068132498055112,0.3325382501892196,17.45,0.333,Cessna 172N
Cessna,172P,689,1.679245283018868,0.15239477503628446,2.18577648766328,0.027714351962837933,0.2285921625544267,0.7058193378948096,0.3207086174706914,15.24,0.321,Cessna 172P
Cessna,172Q,15,1.0,0.06666666666666667,2.2,0.01583003540928973,0.1,0.7142857142857143,0.27670524989833467,6.67,0.277,Cessna 172Q
Cessna,172R,169,0.8224852071005917,0.11242603550295859,2.059171597633136,0.012724173588096167,0.1686390532544379,0.630459284305438,0.2706075037159907,11.24,0.271,Cessna 172R
Cessna,172RG,245,1.7387755102040816,0.19591836734693877,2.1918367346938776,0.028755913946499238,0.2938775510204082,0.7094266277939747,0.34402003092029404,19.59,0.344,Cessna 172RG
Cessna,172S,371,0.9649595687331537,0.11320754716981132,2.026954177897574,0.015216955587082881,0.169811320754717,0.6112822487485559,0.2654368416967852,11.32,0.265,Cessna 172S
Cessna,172SP,16,0.8125,0.125,2.0,0.01254946886065403,0.1875,0.5952380952380952,0.2650958546995831,12.5,0.265,Cessna 172SP
Cessna,172XP,25,0.96,0.12,2.16,0.015130181212247448,0.18,0.6904761904761905,0.295202123896146,12.0,0.295,Cessna 172XP
Cessna,175,158,1.379746835443038,0.13924050632911392,2.1645569620253164,0.022474220824248114,0.2088607594936709,0.6931886678722121,0.30817454939671035,13.92,0.308,Cessna 175
Cessna,175A,33,1.8484848484848484,0.15151515151515152,2.212121212121212,0.0306754274677624,0.2272727272727273,0.7215007215007213,0.32648295874707034,15.15,0.326,Cessna 175A
Cessna,175B,20,2.1,0.2,2.3,0.03507602582795251,0.30000000000000004,0.7738095238095236,0.36962851654582535,20.0,0.37,Cessna 175B
Cessna,177,296,1.929054054054054,0.1554054054054054,2.2094594594594597,0.03208509488451167,0.23310810810810811,0.7199163449163449,0.32836984930298824,15.54,0.328,Cessna 177
Cessna,177A,37,1.8108108108108107,0.13513513513513514,2.108108108108108,0.03001626913311979,0.20270270270270271,0.6595881595881594,0.2974357104746606,13.51,0.297,Cessna 177A
Cessna,177B,159,1.9685534591194969,0.22012578616352202,2.2327044025157234,0.03277619049490476,0.33018867924528306,0.7337526205450734,0.36557249676175374,22.01,0.366,Cessna 177B
Cessna,177RG,236,2.0042372881355934,0.2076271186440678,2.156779661016949,0.03340052743249111,0.3114406779661017,0.6885593220338981,0.344466842477497,20.76,0.344,Cessna 177RG
Cessna,180,621,0.8421900161030595,0.07568438003220612,2.074074074074074,0.013068935920153511,0.11352657004830918,0.6393298059964725,0.25530843732164504,7.57,0.255,Cessna 180
Cessna,180A,57,0.40350877192982454,0.03508771929824561,2.0350877192982457,0.0053936131726942844,0.05263157894736842,0.616123642439432,0.22471627818649823,3.51,0.225,Cessna 180A
Cessna,180B,34,1.6176470588235294,0.17647058823529413,2.176470588235294,0.02663660756950145,0.26470588235294124,0.7002801120448178,0.33054086732242016,17.65,0.331,Cessna 180B
Cessna,180C,16,0.125,0.0,2.0,0.0005207248489897939,0.0,0.5952380952380952,0.19858627336236168,0.0,0.199,Cessna 180C
Cessna,180D,16,0.6875,0.0625,2.0,0.010362424494896896,0.09375,0.5952380952380952,0.23311683991099738,6.25,0.233,Cessna 180D
Cessna,180G,20,1.75,0.2,2.15,0.028952301603832532,0.30000000000000004,0.6845238095238094,0.3378253703758807,20.0,0.338,Cessna 180G
Cessna,180H,96,0.96875,0.0625,2.0729166666666665,0.015283274317850449,0.09375,0.6386408730158729,0.2492247157779078,6.25,0.249,Cessna 180H
Cessna,180J,84,0.7857142857142857,0.13095238095238096,2.0833333333333335,0.012080816496563215,0.19642857142857145,0.6448412698412699,0.28445021925546815,13.1,0.284,Cessna 180J
Cessna,180K,86,0.8953488372093024,0.09302325581395349,2.0930232558139537,0.013999021521679108,0.13953488372093023,0.650609080841639,0.2680476620280828,9.3,0.268,Cessna 180K
Cessna,182,659,1.6646433990895295,0.17450682852807284,2.156297420333839,0.02745887221902114,0.2617602427921093,0.6882722740082375,0.32583046300645596,17.45,0.326,Cessna 182
Cessna,182A,202,1.4653465346534653,0.10891089108910891,2.128712871287129,0.023971903543197476,0.16336633663366337,0.6718528995756718,0.2863970465841776,10.89,0.286,Cessna 182A
Cessna,182B,90,2.3222222222222224,0.17777777777777778,2.188888888888889,0.03896410470040964,0.2666666666666667,0.7076719576719578,0.33776757634634474,17.78,0.338,Cessna 182B
Cessna,182C,79,2.0632911392405062,0.189873417721519,2.189873417721519,0.034433754571173196,0.2848101265822785,0.7082579867389994,0.3425006226308171,18.99,0.343,Cessna 182C
Cessna,182D,59,1.8305084745762712,0.2542372881355932,2.2711864406779663,0.030360906449574416,0.3813559322033898,0.7566585956416465,0.38945847809820355,25.42,0.389,Cessna 182D
Cessna,182E,75,2.0,0.22666666666666666,2.2266666666666666,0.0333263903353468,0.34,0.73015873015873,0.3678283734980256,22.67,0.368,Cessna 182E
Cessna,182F,69,2.072463768115942,0.15942028985507245,2.2028985507246377,0.03459424214158282,0.23913043478260868,0.7160110420979986,0.32991190634073003,15.94,0.33,Cessna 182F
Cessna,182G,78,2.1666666666666665,0.21794871794871795,2.2435897435897436,0.036242449489689646,0.3269230769230769,0.7402319902319902,0.3677991722149189,21.79,0.368,Cessna 182G
Cessna,182H,72,1.8472222222222223,0.20833333333333334,2.2222222222222223,0.030653336110532527,0.31250000000000006,0.7275132275132276,0.3568888545412534,20.83,0.357,Cessna 182H
Cessna,182J,82,1.8780487804878048,0.14634146341463414,2.1219512195121952,0.031192688515095938,0.21951219512195122,0.667828106852497,0.30617766349651476,14.63,0.306,Cessna 182J
Cessna,182K,70,1.4428571428571428,0.1,2.1857142857142855,0.023578421162257866,0.15000000000000002,0.7057823129251699,0.2931202446958093,10.0,0.293,Cessna 182K
Cessna,182L,79,2.240506329113924,0.21518987341772153,2.3037974683544302,0.037534374431487105,0.32278481012658233,0.7760699216395417,0.378796368732537,21.52,0.379,Cessna 182L
Cessna,182M,74,1.6891891891891893,0.1891891891891892,2.175675675675676,0.027888334074545284,0.2837837837837838,0.6998069498069499,0.33715968922175965,18.92,0.337,Cessna 182M
Cessna,182N,74,1.837837837837838,0.1891891891891892,2.22972972972973,0.030489143590580796,0.2837837837837838,0.7319819819819819,0.3487516364521155,18.92,0.349,Cessna 182N
Cessna,182P,355,1.904225352112676,0.21690140845070421,2.230985915492958,0.031650683102992044,0.32535211267605635,0.7327297116029511,0.36324416912733315,21.69,0.363,Cessna 182P
Cessna,182Q,266,1.8458646616541354,0.24436090225563908,2.218045112781955,0.030629583748999663,0.36654135338345867,0.7250268528464017,0.37406592999295335,24.44,0.374,Cessna 182Q
Cessna,182R,100,2.71,0.37,2.36,0.04574880233284732,0.555,0.8095238095238094,0.4700908706188856,37.0,0.47,Cessna 182R
Cessna,182RG,62,1.1774193548387097,0.11290322580645161,2.193548387096774,0.01893422741229986,0.16935483870967744,0.7104454685099845,0.2995781782106539,11.29,0.3,Cessna 182RG
Cessna,182S,54,1.2962962962962963,0.2222222222222222,2.111111111111111,0.021014140572565898,0.3333333333333333,0.6613756613756614,0.33857437842718685,22.22,0.339,Cessna 182S
Cessna,182T,48,1.4375,0.1875,2.0833333333333335,0.0234846906894397,0.28125,0.6448412698412699,0.3165253201769032,18.75,0.317,Cessna 182T
Cessna,185,279,1.1326164874551972,0.1039426523297491,2.053763440860215,0.018150340542852854,0.15591397849462366,0.6272401433691756,0.267101487468884,10.39,0.267,Cessna 185
Cessna,185A,18,1.1666666666666667,0.1111111111111111,2.2222222222222223,0.01874609456363258,0.16666666666666666,0.7275132275132276,0.3043086629145089,11.11,0.304,Cessna 185A
Cessna,185E,35,1.0,0.05714285714285714,2.057142857142857,0.01583003540928973,0.08571428571428572,0.6292517006802719,0.2435986739346158,5.71,0.244,Cessna 185E
Cessna,185F,105,0.780952380952381,0.0761904761904762,2.066666666666667,0.01199750052072485,0.1142857142857143,0.634920634920635,0.25373461657569135,7.62,0.254,Cessna 185F
Cessna,188,112,0.6428571428571429,0.09821428571428571,2.205357142857143,0.009581337221412207,0.14732142857142858,0.7174744897959182,0.291459085196253,9.82,0.291,Cessna 188
Cessna,188A,25,0.8,0.12,2.16,0.012330764424078319,0.18,0.6904761904761905,0.2942689849667563,12.0,0.294,Cessna 188A
Cessna,188B,95,0.5368421052631579,0.07368421052631578,2.231578947368421,0.007726460496168561,0.11052631578947368,0.7330827067669171,0.2837784943508531,7.37,0.284,Cessna 188B
Cessna,190,21,1.0476190476190477,0.09523809523809523,2.0952380952380953,0.0166631951676734,0.14285714285714285,0.6519274376417233,0.27048259188884655,9.52,0.27,Cessna 190
Cessna,195,98,0.9795918367346939,0.11224489795918367,2.0816326530612246,0.015472966941411015,0.16836734693877553,0.6438289601554907,0.2758897580118924,11.22,0.276,Cessna 195
Cessna,195A,41,0.975609756097561,0.12195121951219512,2.073170731707317,0.015403295045239558,0.18292682926829268,0.6387921022067363,0.27904074217342284,12.2,0.279,Cessna 195A
Cessna,195B,27,0.7407407407407407,0.037037037037037035,2.074074074074074,0.011293943391423082,0.05555555555555555,0.6393298059964725,0.23539310164781704,3.7,0.235,Cessna 195B
Cessna,205,34,4.352941176470588,0.3235294117647059,2.411764705882353,0.0744942842790105,0.4852941176470589,0.8403361344537813,0.4667081787932836,32.35,0.467,Cessna 205
Cessna,206,216,2.009259259259259,0.18055555555555555,2.1435185185185186,0.033488393621699176,0.27083333333333337,0.6806657848324514,0.328329170595828,18.06,0.328,Cessna 206
Cessna,206G,26,1.3846153846153846,0.11538461538461539,2.1923076923076925,0.022559402688542448,0.1730769230769231,0.7097069597069597,0.3017810951574751,11.54,0.302,Cessna 206G
Cessna,206H,15,2.7333333333333334,0.3333333333333333,2.2666666666666666,0.04615705061445532,0.5,0.7539682539682538,0.43337510152756975,33.33,0.433,Cessna 206H
Cessna,207,178,2.095505617977528,0.16292134831460675,2.033707865168539,0.034997390524914046,0.24438202247191013,0.615302300695559,0.2982272378974611,16.29,0.298,Cessna 207
Cessna,207A,88,1.9318181818181819,0.17045454545454544,2.022727272727273,0.032133457044933825,0.2556818181818182,0.6087662337662338,0.2988605029976619,17.05,0.299,Cessna 207A
Cessna,208,103,5.650485436893204,0.3592233009708738,2.1553398058252426,0.09719657919163283,0.5388349514563108,0.6877022653721682,0.4412445986733706,35.92,0.441,Cessna 208
Cessna,208B,189,4.978835978835979,0.3386243386243386,2.17989417989418,0.08544516188756972,0.5079365079365079,0.7023179642227261,0.4318998780156012,33.86,0.432,Cessna 208B
Cessna,210,260,1.8384615384615384,0.20384615384615384,2.1653846153846152,0.03050005607806066,0.3057692307692308,0.6936813186813185,0.3433168685095367,20.38,0.343,Cessna 210
